Name,Description,NAME,INC_CRC,FMEL_UPD_D,Latitude,Longitude
kml_59,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SHANGRI-LA PLAYGROUND</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>D9FD6CBF19697CFF</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SHANGRI-LA PLAYGROUND,D9FD6CBF19697CFF,20230614182258,1.37109737777993,103.832413398977
kml_60,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SUNRISE CLOSE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>E026AC2AA13D10AD</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SUNRISE CLOSE PG,E026AC2AA13D10AD,20230614182258,1.38703299885772,103.857483446148
kml_61,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MEI HWAN CRESCENT PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6F1BC05BD35C045E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",MEI HWAN CRESCENT PG,6F1BC05BD35C045E,20230614182258,1.3528077277609,103.8617373357
kml_62,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>TAI HWAN TERRACE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>99A9063F5FAF2A69</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",TAI HWAN TERRACE PG,99A9063F5FAF2A69,20230614182258,1.35634881299661,103.860338988341
kml_63,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Binchang Rise Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9D07407716F6E860</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Binchang Rise Park,9D07407716F6E860,20230614182258,1.34869917647272,103.843615268264
kml_64,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>THOMSON PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1C80B1E1AFC3091D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",THOMSON PK,1C80B1E1AFC3091D,20230614182258,1.35428729844982,103.834358485025
kml_65,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Clover Way Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6298DF9D0E1E7830</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Clover Way Park,6298DF9D0E1E7830,20230614182258,1.3501869294963,103.84636666747
kml_66,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Faber Island Gardens Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>D13AA1F0B890321E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Faber Island Gardens Park,D13AA1F0B890321E,20230614182258,1.36202222987402,103.828414676589
kml_67,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Clover Crescent Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1B278F96EE6249D2</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Clover Crescent Park,1B278F96EE6249D2,20230614182258,1.35102538455995,103.844603720227
kml_68,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CGS2018_Stagmont Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>5A34B355F9993AE7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",CGS2018_Stagmont Park,5A34B355F9993AE7,20230614182258,1.39389273027486,103.748605752476
kml_69,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Woodsville PC</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>8E95BA244EB20CC5</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Woodsville PC,8E95BA244EB20CC5,20230614182258,1.32828866828146,103.867018251704
kml_70,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Coney Island Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>CB9009FA50ACF1AE</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Coney Island Park,CB9009FA50ACF1AE,20230614182258,1.40883093195307,103.922617218224
kml_71,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>AROOZOO AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>41C67EF8B7EE5943</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",AROOZOO AVE PG,41C67EF8B7EE5943,20230614182258,1.35519703586575,103.88595589286
kml_72,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>NERAM CRESCENT PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>143593913CD0D0FF</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",NERAM CRESCENT PG,143593913CD0D0FF,20230614182258,1.38558858406905,103.865744146347
kml_73,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>TAMARIND RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>C340BC23D84D719C</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",TAMARIND RD PG,C340BC23D84D719C,20230614182258,1.38969414748152,103.860194445309
kml_74,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>NIM CRESCENT OS</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>311B5E9A6EDE4218</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",NIM CRESCENT OS,311B5E9A6EDE4218,20230614182258,1.38306853935489,103.866842530414
kml_75,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JLN NAUNG PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>DE5D8FA4DBB4332A</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",JLN NAUNG PG,DE5D8FA4DBB4332A,20230614182258,1.36953201801616,103.892819330091
kml_76,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>STRATTON WALK PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>CC9BED0DA2E64708</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",STRATTON WALK PG,CC9BED0DA2E64708,20230614182258,1.37916244681511,103.86693671452
kml_77,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ST ANNE'S WOOD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>21AD492F424619AA</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ST ANNE'S WOOD PG,21AD492F424619AA,20230614182258,1.39162917952792,103.903753336582
kml_78,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>BUTTERFLY AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>95329EB2CB512100</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",BUTTERFLY AVE PG,95329EB2CB512100,20230614182258,1.33447050133102,103.877352798657
kml_79,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>OASIS@MULBERRY PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9FE3D8DDA0EBF6D1</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",OASIS@MULBERRY PK,9FE3D8DDA0EBF6D1,20230614182258,1.33279830758545,103.87843225427
kml_80,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>GREENWAY SOUTH</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>4C34440847B7A925</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",GREENWAY SOUTH,4C34440847B7A925,20230614182258,1.33488459872621,103.87184601752
kml_81,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>FERNVALE PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>107038F895060A61</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",FERNVALE PARK,107038F895060A61,20230614182258,1.39750747729683,103.874876241188
kml_82,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Lower Seletar Reservoir Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>AB895A6D73B678A6</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Lower Seletar Reservoir Park,AB895A6D73B678A6,20230614182258,1.40965147615992,103.831224422562
kml_83,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SPRINGLEAF AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>08AFFF3465D553AA</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SPRINGLEAF AVE PG,08AFFF3465D553AA,20230614182258,1.40087926999974,103.822458537855
kml_84,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SPRINGSIDE PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>14757BC8E5D7CEE3</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SPRINGSIDE PK,14757BC8E5D7CEE3,20230614182258,1.40574678642745,103.820935045449
kml_85,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>YISHUN POND PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1D5874BBA3A4BC4F</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",YISHUN POND PK,1D5874BBA3A4BC4F,20230614182258,1.42782773120488,103.84006184513
kml_86,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CHESTNUT DR PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>5406696F1EA6A6E5</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",CHESTNUT DR PG,5406696F1EA6A6E5,20230614182258,1.36762426874022,103.768830804873
kml_87,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ADMIRALTY PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>C69BFC1B958929A7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ADMIRALTY PK,C69BFC1B958929A7,20230614182258,1.44948858238504,103.779119377907
kml_88,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Hampstead Wetlands Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>CEDBF24F3C2997F0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Hampstead Wetlands Park,CEDBF24F3C2997F0,20230614182258,1.40935306193344,103.869267920571
kml_89,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MACPHERSON LINEAR PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9D40E480798DE8C7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",MACPHERSON LINEAR PK,9D40E480798DE8C7,20230614182258,1.33291939026056,103.881925548504
kml_90,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>HENDERSON PC</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>2C147CC313142809</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",HENDERSON PC,2C147CC313142809,20230614182258,1.28997966300772,103.823155778622
kml_91,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ST MICHAEL'S PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>FBB8CBC3BE44FCBD</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ST MICHAEL'S PG,FBB8CBC3BE44FCBD,20230614182258,1.32621705746139,103.864862634313
kml_92,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CEYLON ROAD INTERIM PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>81A56848A3EB720A</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",CEYLON ROAD INTERIM PARK,81A56848A3EB720A,20230614182258,1.30972745125474,103.899503479715
kml_93,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LORONG ONG LYE PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1F8549B98F496044</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",LORONG ONG LYE PARK,1F8549B98F496044,20230614182258,1.34789119033897,103.878881415994
kml_94,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JALAN ISHAK PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>7E4386FDA9BF82AE</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",JALAN ISHAK PARK,7E4386FDA9BF82AE,20230614182258,1.32440530219531,103.907160572134
kml_95,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Sea Breeze Avenue Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>E19B30A210183345</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Sea Breeze Avenue Park,E19B30A210183345,20230614182258,1.33865855209739,103.952189093207
kml_96,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Sea Breeze Garden Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>91C31024037A26CB</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Sea Breeze Garden Park,91C31024037A26CB,20230614182258,1.33786969578028,103.9504289049
kml_97,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ANG MO KIO LINEAR PK (PLOT 2)</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>F2E2DBF7A7DC2DD2</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ANG MO KIO LINEAR PK (PLOT 2),F2E2DBF7A7DC2DD2,20230614182258,1.37933494674335,103.87176513552
kml_98,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ANG MO KIO LINEAR PK (PLOT 3)</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>55ACF62E3017B652</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ANG MO KIO LINEAR PK (PLOT 3),55ACF62E3017B652,20230614182258,1.37919218261942,103.868713627352
kml_99,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>BROOK'S PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>521D75501F8855F6</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",BROOK'S PARK,521D75501F8855F6,20230614182258,1.40559191616395,103.823021707109
kml_100,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Jalan Remaja Interim Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>CAB98A2B9488A7B0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Jalan Remaja Interim Park,CAB98A2B9488A7B0,20230614182258,1.35754670305893,103.760786974736
kml_101,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JLG: CG MRT TOL Linkway</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>3210AE437D4254A7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",JLG: CG MRT TOL Linkway,3210AE437D4254A7,20230614182258,1.34109672531541,103.732000758616
kml_102,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SBG LC Zone 1 (TNC)</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>DC31F8A648B2617E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SBG LC Zone 1 (TNC),DC31F8A648B2617E,20230614182258,1.31004260004284,103.815878832504
kml_103,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SBG LC Zone 2 (CC/BTC)</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>F1AAC45AE7690BE1</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SBG LC Zone 2 (CC/BTC),F1AAC45AE7690BE1,20230614182258,1.31638301311805,103.816958007339
kml_104,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SBG LC Zone 3 (NOG/PV)</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>B578054D65593540</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SBG LC Zone 3 (NOG/PV),B578054D65593540,20230614182258,1.31309113524989,103.814234105262
kml_105,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SBG LC Arbo/PRC/PRU </td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>0D2CFEC29CFCA6EA</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SBG LC Arbo/PRC/PRU,0D2CFEC29CFCA6EA,20230614182258,1.32196018499904,103.817868143771
kml_106,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>EMPRESS PLACE</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>5993C0D1BB05835E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",EMPRESS PLACE,5993C0D1BB05835E,20230614182258,1.28682390886922,103.851956934669
kml_107,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>PEARL'S HILL CITY PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>86E6A5CE9BFD8587</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",PEARL'S HILL CITY PK,86E6A5CE9BFD8587,20230614182258,1.28451929542363,103.838651770193
kml_108,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>RAFFLES PLACE PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>54944789FBF2D708</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",RAFFLES PLACE PK,54944789FBF2D708,20230614182258,1.28437016945537,103.851639236462
kml_109,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>HONG LIM PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>16B6244A413DB749</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",HONG LIM PK,16B6244A413DB749,20230614182258,1.28663926414093,103.846577618877
kml_110,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MALCOLM PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>7417EFFACD76D3E7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",MALCOLM PK,7417EFFACD76D3E7,20230614182258,1.3230626337692,103.82761841344
kml_111,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>GOLDHILL AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>10AD88D0F514BB5D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",GOLDHILL AVE PG,10AD88D0F514BB5D,20230614182258,1.32109624055101,103.833147095741
kml_112,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>NOVENA PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>64DE5DEB7D772F45</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",NOVENA PK,64DE5DEB7D772F45,20230614182258,1.32229202842354,103.84281853383
kml_113,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>PENANG RD OS</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>E27EB202E37AEF62</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",PENANG RD OS,E27EB202E37AEF62,20230614182258,1.3001268498788,103.841499921807
kml_114,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SIXTH AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>099E1803B1A87B3C</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SIXTH AVE PG,099E1803B1A87B3C,20230614182258,1.32243592892489,103.791280563701
kml_115,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SUNSET WAY PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>15EF23826DEBEA17</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",SUNSET WAY PG,15EF23826DEBEA17,20230614182258,1.32662448184619,103.766329320488
kml_116,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CLEMENTI CRESCENT PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>4E5DE28496AA2795</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",CLEMENTI CRESCENT PG,4E5DE28496AA2795,20230614182258,1.32364450666568,103.773166435597
kml_117,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>HOLLAND GROVE VIEW PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>5E4513D121BB41E4</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",HOLLAND GROVE VIEW PG,5E4513D121BB41E4,20230614182258,1.31295185161925,103.781241207956
